Nyamanyanya School,,4,18,,
NYAMANYORA,Primary,,,,
NYAMANYORA,Secondary,,,,
Nyamanyora Secondary School,,3,8,,
NYAMAPANDA,Secondary,,,,
NYAMAPANDA,Primary,,,,
Nyamapanda Secondary School,,3,8,,
NYAMARIDZA,Primary,,,,
NYAMARIDZA,Secondary,,,,
NYAMARODZA,Primary,,,,
NYAMAROPA,Primary,,,,
NYAMAROPA SECONDARY,Secondary,,,,
NYAMARURO,Primary,,,,
NYAMARURO SECONDARY SCHOO,Secondary,,,,
NYAMASAKA,Primary,,,,
NYAMASANGA,Primary,,,,
NYAMASANGA,Primary,,,,
NYAMASANGA,Primary,,,,
NYAMASANGA SEC,Secondary,,,,
NYAMASHATO,Secondary,,,,
NYAMASHATO,Primary,,,,
Nyamashato High School,,3,9,,
NYAMASHESHA,Secondary,,,,
NYAMASHESHA,Primary,,,,
NYAMASHUKA,Primary,,,,
NYAMASWAU,Primary,,,,
NYAMASWAU SECONDARY SCHOO,Secondary,,,,
NYAMATANDA,Primary,,,,
NYAMATANI,Primary,,,,
NYAMATANI,Secondary,,,,
NYAMATAWA,Secondary,,,,
NYAMATAWA,Primary,,,,
Nyamatawa Secondary School,,3,8,,
NYAMATENDERA,Secondary,,,,
NYAMATIKITI,Secondary,,,,
NYAMATIKITI,Primary,,,,
Nyamatikiti High School,,4,18,,
Nyamatikiti Primary School,,4,18,,
NYAMATSINE,Primary,,,,
NYAMATSITO,Primary,,,,
NYAMAURU (DANGAMVURA 2),Secondary,,,,
NYAMAURU PRIMARY,Primary,,,,
NYAMAZANA,Primary,,,,
NYAMAZANA,Secondary,,,,
NYAMAZENGWE,Primary,,,,
NYAMAZENGWE,Secondary,,,,
NYAMAZIRA,Secondary,,,,
NYAMAZIRA,Primary,,,,
NYAMAZIZI,Primary,,,,
NYAMAZIZI,Primary,,,,
NYAMBANJE,Primary,,,,
NYAMBEYA,Primary,,,,
NYAMBI,Primary,,,,
NYAMBIRI,Primary,,,,
NYAMBIRI,Secondary,,,,
NYAMBUDZI,Primary,,,,
NYAMBUDZI,Secondary,,,,
NYAMENI,Secondary,,,,
NYAMENI,Primary,,,,
Nyameni Secondary School || 60,,3,7,,
NYAMHARA,Primary,,,,
NYAMHARA,Primary,,,,
NYAMHARA,Secondary,,,,
NYAMHARA,Primary,,,,
NYAMHINGURA,Secondary,,,,
NYAMHINGURA ST JAMES,Primary,,,,
Nyamhingura St James Primary S,,10,59,,
NYAMHONDO,Secondary,,,,
NYAMHONDORO,Secondary,,,,
NYAMHONDORO,Primary,,,,
NYAMHONDORO,Primary,,,,
Nyamhondoro Seconadry School,,4,14,,
NYAMHUKA,Primary,,,,
NYAMHUNGA,Secondary,,,,
NYAMHUNGA,Primary,,,,
NYAMHUNGA,Secondary,,,,
NYAMHUNGA,Primary,,,,
Nyamhunga High School,,5,21,,
Nyamhunga High School,,5,23,,
NYAMHUNGA NO.1,Primary,,,,
NYAMIDZI,Secondary,,,,
NYAMIME,Primary,,,,
Nyamime Primary School,,7,,,
NYAMITA,Primary,,,,
NYAMOMBE,Secondary,,,,
NYAMUDEZA,Primary,,,,
NYAMUHWAWO,Primary,,,,
NYAMUKAMANI,Primary,,,,
NYAMUKAMANI,Secondary,,,,
NYAMUKOHO,Secondary,,,,
NYAMUKOHO,Primary,,,,
Nyamukoho Secondary School,,3,8,,
NYAMUKWARARA,Primary,,,,
NYAMUPFUKUDZA,Secondary,,,,
NYAMUPFUKUDZA,Primary,,,,
NYAMUPONDA,Primary,,,,
NYAMURONDA,Primary,,,,
NYAMURONDA,Secondary,,,,
NYAMURORO,Primary,,,,
Nyamuroro Kubatana Secondary S,,8,,,
Nyamuroro Primary School – {{c,,8,,,
NYAMUSEVE SECONDARY SCHOO,Secondary,,,,
NYAMUSOSA,Primary,,,,
NYAMUSOSA,Secondary,,,,
NYAMUSUNDU,Primary,,,,
NYAMUTI,Primary,,,,
NYAMUTORA,Primary,,,,
NYAMUTORA,Primary,,,,
NYAMUTORA ,Secondary,,,,
NYAMUTOWERA,Primary,,,,
NYAMUTUMBU,Secondary,,,,
NYAMUTUMBU,Primary,,,,
Nyamutumbu Secondary School,,3,9,,
NYAMUWANGA,Primary,,,,
NYAMUZEYA,Secondary,,,,
NYAMUZEYA,Primary,,,,
NYAMUZIZI,Primary,,,,
NYAMUZUWE,Primary,,,,
NYAMUZUWE HIGH,Secondary,,,,
Nyamuzuwe High School,,3,10,,
NYAMUZUWE RURAL,Secondary,,,,
NYANDA  PRIMARY,Primary,,,,
NYANDENI,Secondary,,,,
NYANDORO,Primary,,,,
NYANDORO  ,Primary,,,,
NYANGA HIGH,Secondary,,,,
Nyanga High School,,10,61,,
NYANGAMBE,Primary,,,,
NYANGAMBE  ,Secondary,,,,
NYANGAMBE PRY,Primary,,,,
NYANGANI,Primary,,,,
NYANGANI,Secondary,,,,
Nyangani Secondary School,,10,61,,
NYANGOMA,Primary,,,,
NYANGOMA,Secondary,,,,
NYANGWENE,Primary,,,,
NYANGWIZHU,Primary,,,,
NYANGWIZHU,Secondary,,,,
NYANHEWE,Primary,,,,
NYANHEWE,Primary,,,,
NYANHUNDU,Primary,,,,
NYANHUNZI,Primary,,,,
NYANHUNZI SECONDARY SCHOO,Secondary,,,,
NYANINGWE,Secondary,,,,
NYANYADZI,Secondary,,,,
NYANYADZI,Primary,,,,
NYANYANA,Primary,,,,
NYANZIRA,Primary,,,,
NYANZOU,Secondary,,,,
NYANZOU,Primary,,,,
NYAODZA,Primary,,,,
NYAPFUNDE,Primary,,,,
NYARADZA,Secondary,,,,
NYARADZA,Primary,,,,
NYARADZO,Secondary,,,,
Nyaradzo Secondary School,,8,44,,
NYARUKOKORA,Primary,,,,
NYARUKOWA,Primary,,,,
NYARUKOWA,Secondary,,,,
NYARUKUNDA,Secondary,,,,
NYARUKUNDA ,Primary,,,,
NYARUMVURWE,Primary,,,,
NYARUMVURWE,Secondary,,,,
NYARUMWE,Primary,,,,
NYARUPAKWE,Primary,,,,
NYARUSHIPE,Primary,,,,
NYARUSVISVI,Primary,,,,
NYARUSVISVI SECONDARY,Secondary,,,,
NYARUTEPO,Primary,,,,
NYARUTOMBO,Primary,,,,
NYARWIZI (HAISOSWI),Secondary,,,,
NYASHANU,Secondary,,,,
NYASHANU,Primary,,,,
Nyashanu Mission,,10,55,,
NYASHENJE,Primary,,,,
NYASHONGWE,Primary,,,,
NYASHONJOWA,Primary,,,,
NYATATE,Secondary,,,,
NYATATE,Primary,,,,
Nyatate Secondary School,,10,61,,
NYATI,Primary,,,,
NYATONDO,Primary,,,,
NYATSAMBO,Secondary,,,,
NYATSANGA,Primary,,,,
NYATSANGA,Primary,,,,
NYATSANGA SECONDARY,Secondary,,,,
NYATSANZA,Primary,,,,
NYATSATO,Primary,,,,
NYATSENGWA,Primary,,,,
NYATSIME COLLEGE,Secondary,,,,
Nyatsime College,,1,2,,
Nyatsime College,,8,47,,
NYATSO,Secondary,,,,
NYATSO,Primary,,,,
NYAUNDE,Primary,,,,
NYAUNDE,Secondary,,,,
NYAUROYI SECONDARY,Secondary,,,,
NYAURUNGWE,Primary,,,,
NYAURUNGWE,Secondary,,,,
Nyaurungwe Primary School,,8,,,
NYAUTARE,Primary,,,,
NYAUTONGE,Primary,,,,
NYAUTUTU,Secondary,,,,
NYAUTUTU PRIMARY SCH.,Primary,,,,
NYAVA,Primary,,,,
NYAVA,Secondary,,,,
NYAVASIKANA ,Primary,,,,
NYAVIRA  SEC,Secondary,,,,
NYAWAGI,Primary,,,,
NYAWARO,Primary,,,,
Nyaytongwe Primary School,,8,40,,
NYAZURA,Primary,,,,
NYAZURA,Secondary,,,,
NYAZVIDZI,Primary,,,,
NYAZVIDZI ,Secondary,,,,
NYAZVIKARI,Primary,,,,
NYELE,Primary,,,,
NYEMBA,Primary,,,,
NYEVEDZANAI,Primary,,,,
NYIKA,Primary,,,,
NYIKA SEC,Secondary,,,,
Nyika Secondary School,,5,,,
NYIKAVANHU,Primary,,,,
NYIKAVANHU ,Primary,,,,
NYIKAVANHU HIGH,Secondary,,,,
NYOKA HIGH,Secondary,,,,
Nyoka Primary School,,8,,,
NYONGOLO,Primary,,,,
NYORORO,Primary,,,,
Nyororo Primary School,,8,43,,
NYUMBANE,Primary,,,,
NYUNGA,Primary,,,,
NZALIKWA,Primary,,,,
Nzalikwa Primary School – P. B,,6,29,,
Nzenya Primary School,,7,,,
NZIRA,Secondary,,,,
NZIRA,Primary,,,,
NZOVUNDE,Primary,,,,
NZUMA,Secondary,,,,
NZUMA ST HELEN,Primary,,,,
NZVENGA,Primary,,,,
NZVIMBE,Secondary,,,,
NZVIMBE,Primary,,,,
NZVIMBO,Secondary,,,,
NZVIMBO  PRIMARY,Primary,,,,
Nzvimbo Primary School,,4,15,,
OAKLEIGH HOUSE,Primary,,,,
OBVA,Primary,,,,
OBVA SEC,Secondary,,,,
ODZA,Primary,,,,
Odza Primary School,,8,43,,
ODZI,Secondary,,,,
ODZI,Primary,,,,
ODZI (NEGUVE),Secondary,,,,
Odzi Secondary School,,10,59,,
OLD GATO,Primary,,,,
OLD MURAPA,Primary,,,,
OLD NULI,Primary,,,,
OLD WINDSOR,Primary,,,,
OLDBURY  PRIMARY,Primary,,,,
OLDONYO,Primary,,,,
OLDONYO,Secondary,,,,
ONAPATARI,Primary,,,,
ORETI,Primary,,,,
ORIEL BOYS HIGH,Secondary,,,,
ORIEL GIRLS HIGH,Secondary,,,,
Oriel High School,,1,1,,
ORTONS DRIFT,Primary,,,,
ORTON'S DRIFT,Secondary,,,,
OSABENI,Primary,,,,
Osabeni Primary School – {{cit,,7,,,
OUR  LADY OF SORROWS PRIM,Primary,,,,
OXFORD,Primary,,,,
OZANA,Primary,,,,
PACHANZA,Primary,,,,
PACHANZA,Secondary,,,,
PACHIJE (ST STEPENS),Primary,,,,
PADDY'S VALLEY,Primary,,,,
PAFIWA MUTASA,Secondary,,,,
PAFIWA MUTASA,Primary,,,,
Pafiwa Mutasa Primary and High,,10,59,,
PAGATI ,Primary,,,,
PAGEJO RARUBI,Primary,,,,
PAGEJO RARUBI,Secondary,,,,
PAIDAMOYO ,Primary,,,,
PAKAME,Primary,,,,
PAKAME,Secondary,,,,
Pakame High School,,8,46,,
Pakame Primary School,,8,46,,
PAKATI,Secondary,,,,
PAKATI,Primary,,,,
Pakati Secondary School,,3,9,,
PAMAVAMBO PRIVATE,Primary,,,,
PAMBE,Primary,,,,
PAMPOENPOORT ,Primary,,,,
PAMUSHANA,Secondary,,,,
PAMUSHANA,Primary,,,,
Pamushana Primary School,,8,43,,
PAMWECHETE,Primary,,,,
PAMWECHETE,Secondary,,,,
PANGANAI,Secondary,,,,
PANGANAI,Primary,,,,
PANHOWE,Primary,,,,
PANSIKWE,Primary,,,,
PAPAMA,Primary,,,,
PARADZA,Primary,,,,
PARADZA PRIMARY,Primary,,,,
PARIRENYATWA,Primary,,,,
PARIREWA,Primary,,,,
PARIREWA HIGH,Secondary,,,,
Parirewa High School,,3,5,,
PARKINSON,Secondary,,,,
PASHU PRIMARY,Primary,,,,
PASHU SEC,Secondary,,,,
PASICHIGARE,Primary,,,,
PASIPANYORO,Primary,,,,
PATANA,Primary,,,,
PATCHWAY MINE,Primary,,,,
Pathway,,1,2,,
PATHWAY PRIVATE,Primary,,,,
PATSE,Primary,,,,
PATSIKA,Primary,,,,
PAYARIRA,Primary,,,,
PAYE,Primary,,,,
PEACE  AND GOODHOPE,Primary,,,,
Peak Primary School,,8,46,,
PEARSON  PRIMARY,Primary,,,,
PEDNOR,Primary,,,,
PEDZISAI,Primary,,,,
Pelandaba Primary School – Tsh,,6,31,,
PELANDABA PRY,Primary,,,,
PELANDABA SDA,Primary,,,,
PELELA PRY,Primary,,,,
PELELE,Primary,,,,
PENEMENE,Primary,,,,
Penemene Primary School,,7,33,,
PENGWANA,Primary,,,,
PEPLOW,Primary,,,,
PERCY IBBOTSON,Primary,,,,
PEREGWE,Primary,,,,
PERTH,Primary,,,,
PETANI,Primary,,,,
PETERHOUSE,Secondary,,,,
Peterhouse Boys' School || 600,,3,7,,
Peterhouse Girls' School || 40,,3,7,,
PETRA,Primary,,,,
PETRA HIGH,Secondary,,,,
Petra High School,,2,3,,
PEZULU,Primary,,,,
PFIMBI,Secondary,,,,
PFITSARO ,Primary,,,,
PFUMARI ,Primary,,,,
PFUMO,Primary,,,,
PFUMOIGURU,Primary,,,,
PFUMVUTI,Primary,,,,
PFUMVUTI ,Secondary,,,,
PFUNGIDZO,Secondary,,,,
PFUNYANGUWO,Secondary,,,,
PFUNYANGUWO,Primary,,,,
PFUPAJENA,Secondary,,,,
PFUPAJENA PRIMARY,Primary,,,,
Pfupajena Secondary,,5,20,,
PFUPI PRY,Primary,,,,
PHAHLELA,Primary,,,,
PHAKAMA,Secondary,,,,
PHAKAMA,Primary,,,,
PHAKAMANI  HIGH,Secondary,,,,
PHUMAKANYE,Primary,,,,
PHUMELELA SEC,Secondary,,,,
PHUMUZA,Primary,,,,
Phunyuka Secondary School – Lu,,6,29,,
PICKSTONE PRIMARY,Primary,,,,
PIMAI,Primary,,,,
PIMBI,Primary,,,,
PIMENTO PARK,Primary,,,,
PINDI PARK,Primary,,,,
PINDI PARK,Secondary,,,,
PINEWOOD HIGH SCHOOL,Secondary,,,,
Pinewood High School,,1,1,,
PINPER PRIMARY,Primary,,,,
PIONEER,Primary,,,,
PIRIVIRI,Primary,,,,
PLATINUM   ,Primary,,,,
PLUMTREE HIGH  HIGH,Secondary,,,,
Plumtree School – [[Plumtree,,7,,,
POLI MAGAMA,Primary,,,,
PONDERASA,Secondary,,,,
PONDEROSA,Primary,,,,
POREPORE,Primary,,,,
PORTA,Primary,,,,
PORTA FARM,Secondary,,,,
PORTELET (BIRI),Secondary,,,,
PORTLAND,Primary,,,,
Poshai Primary School,,8,46,,
POSHAYI,Primary,,,,
POTE,Primary,,,,
POTE,Secondary,,,,
POTE,Primary,,,,
POTE,Secondary,,,,
Pote Primary and Secondary Sch,,3,5,,
PREMIER ESTATE,Primary,,,,
PREMIER HIGH ,Secondary,,,,
Premier High School (Zimbabwe),,2,3,,
PRESBYTERIAN,Secondary,,,,
Prestige High School,,2,3,,
PRINCE EDWARD ,Secondary,,,,
Prince Edward School,,1,1,,
PROSPECT,Primary,,,,
PROTEA PRIMARY,Primary,,,,
PUKUPELA,Primary,,,,
PUMULA,Secondary,,,,
PUMULA,Primary,,,,
Pumula High School,,2,3,,
PUNYUKA,Primary,,,,
PUPU SEC SCHOOL,Secondary,,,,
Pupu Secondary School – Lupane,,6,29,,
PUZANI,Primary,,,,
QUAGGA KLOOF,Primary,,,,
Quality Junior School,,1,,,
QUEEN ELIZABETH,Primary,,,,
QUEEN ELIZABETH GIRLS,Secondary,,,,
Queen Elizabeth Girls School (,,1,1,,
QUEENS MINE,Primary,,,,
QUEENSDALE,Primary,,,,
QUEENSDALE,Secondary,,,,
R C Z NYAJENA,Secondary,,,,
R J DAVIES,Primary,,,,
R. J. Davies Primary School,,8,44,,
R.G.MUGABE,Primary,,,,
RAFFINGORA,Primary,,,,
RAFFINGORA SEC,Secondary,,,,
RAFOMOYO,Primary,,,,
RAFOMOYO,Secondary,,,,
RAIL WAY 28 PRIMARY,Primary,,,,
RAILWAY BLOCK,Primary,,,,
RAINHAM,Primary,,,,
RAINHAM,Secondary,,,,
RAKODZI HIGH,Secondary,,,,
Rakodzi High School || 600 || ,,3,7,,
RALPH,Primary,,,,
RAMBAKOMBWA,Secondary,,,,
RAMBAKURIMWA,Primary,,,,
RAMBAKUTEMWA,Secondary,,,,
RAMBAMAI PRIMARY,Primary,,,,
RAMBANAPASI,Secondary,,,,
RAMBANAPASI,Primary,,,,
Rambanapasi Secondary School,,3,,,
Ramhofu Primary School,,8,47,,
RAMOFU,Primary,,,,
RAN MINE,Primary,,,,
RANGA,Primary,,,,
RANGA PRIMARY,Primary,,,,
RANGE,Primary,,,,
RANGEMORE,Primary,,,,
RANGEMORE,Primary,,,,
Raps Primary School,,7,,,
RARANGWE ,Primary,,,,
RATA PRIMARY,Primary,,,,
RATANYANA,Primary,,,,
RATANYANA,Secondary,,,,
RATELSHOEK,Secondary,,,,
RATELSHOEK,Primary,,,,
RATIDZO,Primary,,,,
RATIDZO KUBATANA,Primary,,,,
RATIDZO ZIMCARE,Primary,,,,
RATIDZO ZVIDOZVEVANHU,Primary,,,,
RAUDZI,Primary,,,,
RAYMONDALE,Primary,,,,
RAZI (MAKOVERE SOUTH),Secondary,,,,
REBAI,Primary,,,,
RED LICHEN,Primary,,,,
REDBANK ,Primary,,,,
REDBANK SECONDARY,Secondary,,,,
REDCLIFF,Primary,,,,
Redcliff Junior School,,8,44,,
Redcliff Primary School,,8,44,,
REGINA COELI,Secondary,,,,
REGINA COELI,Primary,,,,
Regina Coeli Mission,,10,61,,
REGINA MUNDI,Secondary,,,,
REGINA MUNDI ,Primary,,,,
Regina Mundi High School (Gwer,,8,43,,
REGINA MUNDI SEC,Secondary,,,,
Regina Mundi Secondary School ,,6,,,
REMITI,Primary,,,,
Remiti Primary School,,8,43,,
RENCO MINE PRIMARY,Primary,,,,
RENGWE,Primary,,,,
RENGWE,Secondary,,,,
RENGWE,Primary,,,,
RENGWE,Secondary,,,,
Rengwe Primary School,,8,43,,
RENJE,Primary,,,,
RENZVA,Primary,,,,
RESTHAVEN,Primary,,,,
Retelshoek High,,10,57,,
RHINO,Primary,,,,
RHINOZIBANGWE,Secondary,,,,
RHODES ESTATE PREPARATION,Primary,,,,
Rhodes Estate Preparatory Scho,,2,3,,
RICHMOND,Primary,,,,
RICHMOND,Secondary,,,,
Ridgeview 1 High,,1,2,,
RIDZIWI SEC,Secondary,,,,
Ridziwi Secondary School,,5,,,
RIMAI,Primary,,,,
RIMBI,Primary,,,,
RIMBI,Secondary,,,,
Rimbi Secondary,,10,57,,
Rimuka [1] High School,,5,22,,
Rimuka [2] High School,,5,22,,
RIMUKA 1 HIGH,Secondary,,,,
RIMUKA 2 HIGH,Secondary,,,,
RIMUKA 3 HIGH,Secondary,,,,
RINESHANGA,Primary,,,,
RINETTE,Primary,,,,
RINGA,Secondary,,,,
RINGA,Primary,,,,
Ringa Primary and Secondary Sc,,3,11,,
RINGANAYI,Primary,,,,
RINGARI,Primary,,,,
RIO  TINTO ZHOMBE,Secondary,,,,
RIO TINTO,Secondary,,,,
Rio Tinto Secondary School,,8,44,,
Rio Tinto Zhombe High School,,8,44,,
RIVER BLOCK,Primary,,,,
RIVER RANCH,Primary,,,,
River Side Primary School,,8,43,,
RIVER VALLEY,Primary,,,,
RIVERDALE,Primary,,,,
RIVERLEA,Primary,,,,
Riverlea Mine Primary School,,8,44,,
RIVERS,Primary,,,,
RIVERSDALE,Primary,,,,
RIVERSIDALE,Secondary,,,,
RIVERSIDE,Primary,,,,
RIVERSIDE,Secondary,,,,
RIVERSIDE,Primary,,,,
RIVERSIDE,Primary,,,,
Riverside School (Gweru Distri,,8,43,,
RIVERSIDE STIMULATION CEN,Primary,,,,
RIVERTON ACADEMY,Secondary,,,,
RIVERTON ACADEMY,Primary,,,,
ROBERT SINYOKA,Primary,,,,
ROBERT TREDGOLD,Primary,,,,
Rock of Ages Private Junior Sc,,10,59,,
ROCKBAR,Primary,,,,
ROCKFORD,Primary,,,,
Rockford International Primary,,8,44,,
Rockford Primary School,,8,46,,
ROGATE,Primary,,,,
ROMOREHOTO,Primary,,,,
ROMOREHOTO,Secondary,,,,
RONDOR,Primary,,,,
RONGA,Primary,,,,
Ronga Primary School,,8,,,
RONGA RONGA,Primary,,,,
RONGWE ,Secondary,,,,
ROOSEVELT,Secondary,,,,
Roosevelt Girls High,,1,1,,
ROSCOMMON,Primary,,,,
ROSETTA RUST,Primary,,,,
ROSETTA RUST SEC,Secondary,,,,
ROTA,Secondary,,,,
ROTA,Primary,,,,
Rota Primary and Secondary Sch,,3,9,,
ROWA,Secondary,,,,
ROWA,Primary,,,,
Rowa Secondary school,,10,59,,
Royal College,,10,59,,
ROYDEN,Primary,,,,
ROYDEN,Secondary,,,,
RUBATSIRO,Primary,,,,
RUBWERUCHENA,Primary,,,,
RUBWERUCHENA,Secondary,,,,
RUCHANYU,Primary,,,,
RUCHANYU,Secondary,,,,
RUCHERA,Secondary,,,,
RUCHERA,Primary,,,,
RUDA,Primary,,,,
RUDAWIRO,Secondary,,,,
RUDAWIRO,Primary,,,,
RUDHANDA,Primary,,,,
RUDHANDA,Secondary,,,,
RUFARO,Primary,,,,
RUFARO,Secondary,,,,
RUFARO,Secondary,,,,
RUFARO,Secondary,,,,
RUFARO (KASANGO),Secondary,,,,
RUFARO PRIMARY,Primary,,,,
RUGARE,Primary,,,,
RUGORA,Primary,,,,
RUGOYI ST LUCY,Primary,,,,
RUHWERUMWE(Kadzunge),Secondary,,,,
RUJEKO,Primary,,,,
RUJEKO,Primary,,,,
RUJEKO,Secondary,,,,
RUJEKO,Secondary,,,,
Rujeko High School,,4,15,,
RUJEKO PRIMARY,Primary,,,,
Rujeko Secondary School,,8,44,,
RUKANDA,Primary,,,,
RUKANGARE,Primary,,,,
RUKANGE,Primary,,,,
Rukange Primary School,,7,33,,
RUKARIRO,Primary,,,,
RUKARIRO,Secondary,,,,
RUKAU,Secondary,,,,
RUKAU,Primary,,,,
Rukau Secondary School,,3,10,,
RUKOBA,Primary,,,,
RUKOBA,Secondary,,,,
RUKONDE,Primary,,,,
RUKOPE,Primary,,,,
RUKOVO,Secondary,,,,
RUKUDZO,Primary,,,,
RUKUMA,Secondary,,,,
RUKUNGUHWE,Primary,,,,
RUKURURWI,Primary,,,,
RUKWEZA,Primary,,,,
RUKWEZA,Secondary,,,,
Rukweza Secondary School,,10,58,,
RUMANJE,Primary,,,,
RUMANO,Primary,,,,
RUMHIZHA,Secondary,,,,
RUMINYA,Secondary,,,,
RUMWANDA,Secondary,,,,
RUMWANDA PRIMARY,Primary,,,,
RUNDE,Primary,,,,
RUNENE,Primary,,,,
RUNENE SEC,Secondary,,,,
RUNESU PRIMARY,Primary,,,,
RUNGAI PRIMARY,Primary,,,,
RUNHENGU,Primary,,,,
RUNWA,Primary,,,,
RUNYARARO,Primary,,,,
RUNYARARO,Primary,,,,
Runyararo Primary School,,1,,,
RUPANGE,Primary,,,,
RUPANGE,Primary,,,,
RUPANGE ,Secondary,,,,
RUPARE HIGH,Secondary,,,,
RUPATI PRIMARY,Primary,,,,
RUPEMBA,Primary,,,,
RUPEPWE,Primary,,,,
Rupepwe Primary School,,8,40,,
RUPERE,Primary,,,,
RUPFUNDE,Primary,,,,
RUPINDA,Secondary,,,,
RUPINDA,Primary,,,,
RUPIRI,Secondary,,,,
RUPIRI PRIMARY,Primary,,,,
RUSAMBO,Secondary,,,,
RUSAMBO,Primary,,,,
RUSAZA,Primary,,,,
RUSERE,Secondary,,,,
RUSERE PRIMARY,Primary,,,,
RUSHANGARUMWE,Primary,,,,
RUSHANGARUMWE,Primary,,,,
RUSHINGA,Primary,,,,
RUSHINGA HIGH,Secondary,,,,
Rushinga High School,,4,16,,
RUSHUMBE,Primary,,,,
RUSIBE,Primary,,,,
RUSIKE,Secondary,,,,
RUSIKE,Primary,,,,
RUSIKE,Primary,,,,
RUSITU,Secondary,,,,
RUSITU VALLEY PAIDAMOYO (,Primary,,,,
RUSSELL,Primary,,,,
RUSTINGTON,Primary,,,,
RUSUNUNGUKO,Primary,,,,
RUSUNUNGUKO,Primary,,,,
RUSUNUNGUKO,Secondary,,,,
RUSUNUNGUKO,Primary,,,,
RUSUNUNGUKO,Secondary,,,,
RUSUNUNGUKO,Primary,,,,
RUSUNUNGUKO,Primary,,,,
RUSUNUNGUKO,Primary,,,,
RUSUNUNGUKO,Secondary,,,,
RUSUNUNGUKO,Primary,,,,
RUSUNUNGUKO  PRIMARY,Primary,,,,
Rusununguko High School,,8,46,,
Rusununguko Primary School,,8,44,,
Rusununguko Secondary School,,3,5,,
RUSVINGE,Primary,,,,
RUSVINGE,Primary,,,,
Rusvinge Primary School,,8,43,,
Rusvinge Primary School,,8,47,,
RUSVINGO,Primary,,,,
RUSVINGO,Secondary,,,,
RUSVINGO  PRIMARY,Primary,,,,
RUT I ,Secondary,,,,
RUTANDARE PRIM,Primary,,,,
RUTANHIRA,Secondary,,,,
RUTANHIRA,Primary,,,,
RUTARA,Primary,,,,
RUTARA,Secondary,,,,
RUTEDZE PRIMARY,Primary,,,,
RUTENDO,Primary,,,,
RUTENDO,Secondary,,,,
RUTENDO,Secondary,,,,
RUTENDO GOVERNMENT,Primary,,,,
Rutendo High School,,8,44,,
RUTENGA,Primary,,,,
RUTENGA,Secondary,,,,
RUTENGENI,Primary,,,,
RUTI ,Primary,,,,
RUTOPE (CHINDOTWE),Secondary,,,,
RUTSATE,Primary,,,,
RUTUKA,Primary,,,,
RUTUNGA,Primary,,,,
RUUKE ST CYPRIAN,Primary,,,,
RUURA,Primary,,,,
RUURAUGWI,Primary,,,,
RUVABVU,Primary,,,,
Ruvabvu Primary School,,8,43,,
RUVANGWE,Primary,,,,
RUVHENEKO,Primary,,,,
RUVHENEKO,Primary,,,,
Ruvheneko Primary School,,1,,,
RUVHURE,Secondary,,,,
RUVIMBO,Primary,,,,
RUVIMBO,Primary,,,,
RUVIMBO SPECIAL,Primary,,,,
RuvimboO Primary School,,8,44,,
RUVUZHE,Primary,,,,
Ruvuzhe Primary School,,8,43,,
RUWA,Primary,,,,
Ruwa Primary School,,1,,,
RUWANGWE ,Secondary,,,,
RUWANI,Secondary,,,,
RUWANI,Primary,,,,
Ruwani Secondary School,,4,16,,
RUWARE,Primary,,,,
RUWARE,Primary,,,,
RUWEDZA,Primary,,,,
RUWEDZA B  PRY,Primary,,,,
RUWINGA,Primary,,,,
RUWOMBWE,Secondary,,,,
Ruwombwe Secondary School,,10,58,,
RUYA,Primary,,,,
RUYA,Primary,,,,
RUYA ADVENTIST,Secondary,,,,
Ruya Adventist High School,,4,16,,
Ruya Primary School,,8,44,,
RUZAMBU PRIMARY,Primary,,,,
RUZAWI,Primary,,,,
Ruzawi School || 400 || privat,,3,7,,
RUZENGWE,Secondary,,,,
RUZIVO,Primary,,,,
RUZOGWE,Primary,,,,
RWAMBA,Primary,,,,
RWAMBIWA,Primary,,,,
RWAVAMUTANGWI,Primary,,,,
RWEHANGA,Primary,,,,
RWENHOMBO,Primary,,,,
RWERE,Primary,,,,
Rwerumwe Secondary School,,10,58,,
RWIZI GAVAZA,Secondary,,,,
RYDINGS,Primary,,,,
S.O.S.HERMANN GMEINER,Primary,,,,
SABA,Primary,,,,
SABABA,Primary,,,,
SABALA,Primary,,,,
SABI,Primary,,,,
SABI VALLEY,Primary,,,,
SABIWA,Secondary,,,,
SABIWA,Primary,,,,
SABLE     HEIGHTS,Primary,,,,
SABLE RANCH PRIMARY,Primary,,,,
SABVURE,Primary,,,,
Sabvure Primary School,,10,61,,
SACHIWO,Primary,,,,
SACRED  HEART  OF JESUS,Primary,,,,
SACRED HEART,Secondary,,,,
SACRED HEART,Primary,,,,
SACRED HEART,Primary,,,,
SADOMA,Primary,,,,
SADOMA EXT CHIPO,Primary,,,,
SADOMA EXTENSION,Secondary,,,,
SADOMBA,Primary,,,,
SADZA,Secondary,,,,
SADZA,Primary,,,,
Sadza Secondary School,,3,,,
SADZANGWENA,Primary,,,,
SADZE,Primary,,,,
SADZIWA,Primary,,,,
SAGAMBE,Secondary,,,,
SAGAMBE,Primary,,,,
Sagambe Secondary School,,10,59,,
SAGONDA,Primary,,,,
SAGONDA,Primary,,,,
SAGWARI,Secondary,,,,
SAHUMANI,Primary,,,,
SAHUMANI,Secondary,,,,
Sahumani Primary School,,10,59,,
Sahumani Secondary School,,10,59,,
Saint Alberts High School,,4,,,
